content_id,platform,content_date,topic,title,caption,content_type,format,hook_type,video_length,posting_time,views,likes,comments,shares,saves,followers_before,followers_after,retention_rate,hashtag_count,hashtags,cta_type,caption_style,audience_segment
CONTENT_548890E9,YouTube,2026-07-31 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Carousel,Audio Hook,0.0,Night (9 PM-12 AM),10281,840,94,247,276,43687,43811,0.18,5,#SelfConfidence #struggle,Link in bio,Long-form vulnerable,Students
CONTENT_58398C91,TikTok,2026-04-20 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Short Video,Question Hook,42.8,Morning (8-11 AM),89485,5873,1034,5508,4408,35033,36626,0.35,8,#Overthinking #struggle,None,Short & Punchy,Professionals
CONTENT_15B1E71E,Instagram,2026-07-02 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Short Video,Audio Hook,53.4,Evening (5-8 PM),14447,1203,201,1382,1002,30714,31258,0.69,4,#Loneliness #struggle,Comment your thoughts,Short & Punchy,General
CONTENT_14E2C48A,TikTok,2026-04-16 23:41:46,Relationships,The truth about relationships,Let's talk about relationships. #growth #mentalhealth,Organic,Single Image,Story Hook,0.0,Afternoon (12-4 PM),757,82,9,8,0,24092,24093,0.57,1,#Relationships #struggle,Link in bio,Question to Audience,Professionals
CONTENT_3ED6F7E6,TikTok,2026-08-24 23:41:46,Financial Stress,The truth about financial stress,Let's talk about financial stress. #growth #mentalhealth,Organic,Carousel,Audio Hook,0.0,Night (9 PM-12 AM),2041,179,24,24,3,1634,1641,0.4,5,#FinancialStress #struggle,Follow for more,Long-form vulnerable,Gen Z
CONTENT_E5B2EB56,TikTok,2026-05-10 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Carousel,Story Hook,0.0,Night (9 PM-12 AM),6886,686,77,317,25,39362,39442,0.31,5,#SocialAnxiety #struggle,Link in bio,Long-form vulnerable,Gen Z
CONTENT_9307DD61,Instagram,2026-06-05 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Short Video,Question Hook,26.8,Afternoon (12-4 PM),4695,533,74,444,67,48800,48871,0.66,8,#Loneliness #struggle,Link in bio,Long-form vulnerable,General
CONTENT_7C703C49,TikTok,2026-04-23 23:41:46,Productivity,The truth about productivity,Let's talk about productivity. #growth #mentalhealth,Organic,Short Video,Audio Hook,26.4,Morning (8-11 AM),2563,261,24,14,5,40695,40699,0.47,6,#Productivity #struggle,None,Emotion + Personal Story,Millennials
CONTENT_6103B5CB,Instagram,2026-08-24 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Single Image,Story Hook,0.0,Morning (8-11 AM),7273,389,51,13,340,3419,3491,0.33,1,#SelfConfidence #struggle,Link in bio,Question to Audience,Millennials
CONTENT_3702F1E6,Instagram,2026-08-06 23:41:46,Financial Stress,The truth about financial stress,Let's talk about financial stress. #growth #mentalhealth,Organic,Long Video,Visual Hook,537.2,Morning (8-11 AM),1908,211,36,16,70,1784,1799,0.42,1,#FinancialStress #struggle,None,Long-form vulnerable,Professionals
CONTENT_04E69120,TikTok,2026-07-21 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Carousel,Text Hook,0.0,Evening (5-8 PM),1488,211,17,13,37,21598,21603,0.48,8,#SelfConfidence #struggle,Link in bio,Emotion + Personal Story,Professionals
CONTENT_4C8C8C53,Instagram,2026-04-12 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Long Video,Visual Hook,165.6,Evening (5-8 PM),3389,307,46,114,70,22827,22877,0.36,8,#Overthinking #struggle,Save for later,Question to Audience,General
CONTENT_BE6A4B69,TikTok,2026-04-20 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Carousel,Question Hook,0.0,Afternoon (12-4 PM),25965,1598,507,283,1531,8444,8642,0.44,4,#SocialAnxiety #struggle,Link in bio,Short & Punchy,General
CONTENT_CE0C61B4,TikTok,2026-07-19 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Short Video,Visual Hook,45.8,Morning (8-11 AM),27919,2213,172,1259,641,24259,24587,0.72,2,#SelfConfidence #struggle,Follow for more,Short & Punchy,Millennials
CONTENT_42A84B48,TikTok,2026-05-17 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Long Video,Text Hook,285.4,Night (9 PM-12 AM),8470,1173,70,1027,118,28425,28711,0.41,3,#SocialAnxiety #struggle,Share this,Short & Punchy,Students
CONTENT_F4133ADD,YouTube,2026-04-08 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Short Video,Story Hook,15.4,Evening (5-8 PM),14578,825,153,1448,564,49542,50024,0.77,8,#SocialAnxiety #struggle,Share this,Question to Audience,Gen Z
CONTENT_7179B45D,YouTube,2026-03-24 23:41:46,Academic Stress,The truth about academic stress,Let's talk about academic stress. #growth #mentalhealth,Organic,Long Video,Visual Hook,427.3,Night (9 PM-12 AM),5631,840,37,114,276,44417,44457,0.56,5,#AcademicStress #struggle,None,Long-form vulnerable,Gen Z
CONTENT_CF98CB47,YouTube,2026-08-17 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Long Video,Audio Hook,425.5,Evening (5-8 PM),43119,5604,439,1284,4034,44118,44769,0.43,3,#Overthinking #struggle,Save for later,Short & Punchy,Professionals
CONTENT_A62AFF8F,TikTok,2026-07-26 23:41:46,Productivity,The truth about productivity,Let's talk about productivity. #growth #mentalhealth,Organic,Long Video,Audio Hook,291.9,Evening (5-8 PM),1009,106,12,46,30,40161,40171,0.32,2,#Productivity #struggle,Link in bio,Educational / Tips,Gen Z
CONTENT_98D71032,TikTok,2026-04-07 23:41:46,Academic Stress,The truth about academic stress,Let's talk about academic stress. #growth #mentalhealth,Organic,Long Video,Text Hook,577.6,Night (9 PM-12 AM),411,60,2,10,11,13809,13810,0.29,7,#AcademicStress #struggle,Link in bio,Educational / Tips,Professionals
CONTENT_AECAFAD7,Instagram,2026-07-30 23:41:46,Productivity,The truth about productivity,Let's talk about productivity. #growth #mentalhealth,Organic,Short Video,Question Hook,24.6,Evening (5-8 PM),8127,983,105,368,405,6674,6766,0.36,6,#Productivity #struggle,Link in bio,Educational / Tips,Students
CONTENT_144769DD,TikTok,2026-05-24 23:41:46,Academic Stress,The truth about academic stress,Let's talk about academic stress. #growth #mentalhealth,Organic,Long Video,Story Hook,210.3,Evening (5-8 PM),4045,468,36,62,5,49217,49238,0.37,1,#AcademicStress #struggle,Comment your thoughts,Question to Audience,Gen Z
CONTENT_7C45E910,TikTok,2026-06-23 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Short Video,Visual Hook,26.8,Morning (8-11 AM),240418,13650,3811,12404,23461,1559,7252,0.6,8,#Overthinking #struggle,Save for later,Emotion + Personal Story,Students
CONTENT_AA8047DA,YouTube,2026-08-08 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Carousel,Visual Hook,0.0,Night (9 PM-12 AM),10180,1276,84,720,425,34586,34776,0.33,8,#SelfConfidence #struggle,Share this,Educational / Tips,Students
CONTENT_491D561C,Instagram,2026-05-15 23:41:46,Academic Stress,The truth about academic stress,Let's talk about academic stress. #growth #mentalhealth,Organic,Single Image,Question Hook,0.0,Afternoon (12-4 PM),102513,9552,595,257,3204,46987,47324,0.27,3,#AcademicStress #struggle,Comment your thoughts,Educational / Tips,Students
CONTENT_AD942E99,YouTube,2026-07-03 23:41:46,Dating,The truth about dating,Let's talk about dating. #growth #mentalhealth,Organic,Short Video,Question Hook,31.3,Evening (5-8 PM),106960,9466,1721,2684,209,46403,46861,0.39,6,#Dating #struggle,None,Long-form vulnerable,Gen Z
CONTENT_AA7E7F26,YouTube,2026-04-30 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Short Video,Visual Hook,55.8,Morning (8-11 AM),18034,1866,280,232,713,49043,49179,0.41,5,#SocialAnxiety #struggle,Save for later,Long-form vulnerable,General
CONTENT_2C917CD1,YouTube,2026-06-29 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Short Video,Story Hook,48.0,Afternoon (12-4 PM),116506,13610,2148,9070,6658,10471,13154,0.44,4,#Loneliness #struggle,Share this,Educational / Tips,Gen Z
CONTENT_2D1C9CC9,TikTok,2026-05-28 23:41:46,Dating,The truth about dating,Let's talk about dating. #growth #mentalhealth,Organic,Carousel,Question Hook,0.0,Night (9 PM-12 AM),2050,256,18,79,6,8035,8055,0.32,1,#Dating #struggle,None,Emotion + Personal Story,Students
CONTENT_B7B45166,TikTok,2026-05-01 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Carousel,Audio Hook,0.0,Evening (5-8 PM),6495,969,44,100,250,48148,48208,0.13,8,#SocialAnxiety #struggle,None,Short & Punchy,Millennials
CONTENT_2AA112A0,Instagram,2026-07-08 23:41:46,Productivity,The truth about productivity,Let's talk about productivity. #growth #mentalhealth,Organic,Short Video,Story Hook,50.9,Morning (8-11 AM),4996,529,25,9,276,34298,34344,0.52,5,#Productivity #struggle,Save for later,Emotion + Personal Story,General
CONTENT_AB196709,YouTube,2026-07-05 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Long Video,Question Hook,179.7,Afternoon (12-4 PM),57668,3255,785,4023,1318,38657,40035,0.19,5,#SocialAnxiety #struggle,Share this,Short & Punchy,Students
CONTENT_5162485D,YouTube,2026-07-07 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Short Video,Audio Hook,21.0,Evening (5-8 PM),6953,496,95,326,477,17206,17389,0.45,6,#SelfConfidence #struggle,Save for later,Question to Audience,Gen Z
CONTENT_63300906,Instagram,2026-05-03 23:41:46,Career Pressure,The truth about career pressure,Let's talk about career pressure. #growth #mentalhealth,Organic,Short Video,Question Hook,52.4,Afternoon (12-4 PM),3845,382,19,147,13,16008,16027,0.69,2,#CareerPressure #struggle,Share this,Long-form vulnerable,Professionals
CONTENT_97EB732A,Instagram,2026-05-09 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Short Video,Audio Hook,43.7,Afternoon (12-4 PM),58306,7184,971,4716,205,5861,6858,0.69,3,#SocialAnxiety #struggle,None,Question to Audience,Gen Z
CONTENT_E234EB35,TikTok,2026-07-21 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Long Video,Visual Hook,466.3,Afternoon (12-4 PM),266400,29102,4718,26119,9730,21323,29590,0.2,6,#SocialAnxiety #struggle,None,Educational / Tips,Students
CONTENT_9B3F7AD8,Instagram,2026-05-10 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Carousel,Visual Hook,0.0,Afternoon (12-4 PM),8722,668,71,813,204,39995,40148,0.52,7,#SocialAnxiety #struggle,Link in bio,Educational / Tips,General
CONTENT_8B678767,TikTok,2026-07-24 23:41:46,Relationships,The truth about relationships,Let's talk about relationships. #growth #mentalhealth,Organic,Short Video,Story Hook,42.4,Night (9 PM-12 AM),4347,332,55,215,207,44132,44232,0.74,6,#Relationships #struggle,Share this,Short & Punchy,Gen Z
CONTENT_7916DBC9,TikTok,2026-03-21 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Long Video,Story Hook,200.8,Night (9 PM-12 AM),35999,3141,321,1770,1160,29682,30288,0.47,3,#SelfConfidence #struggle,Share this,Question to Audience,Millennials
CONTENT_ACA6934A,YouTube,2026-08-21 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Short Video,Story Hook,45.6,Evening (5-8 PM),146196,16446,942,2661,12870,32923,36579,0.62,1,#Loneliness #struggle,Link in bio,Emotion + Personal Story,Millennials
CONTENT_4AFC5D5C,TikTok,2026-06-27 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Long Video,Visual Hook,197.6,Night (9 PM-12 AM),18754,1797,279,755,156,47597,47840,0.57,7,#Loneliness #struggle,Share this,Educational / Tips,Professionals
CONTENT_19DA1E87,YouTube,2026-08-10 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Short Video,Question Hook,19.6,Night (9 PM-12 AM),7885,794,134,786,310,43161,43324,0.65,3,#Overthinking #struggle,None,Emotion + Personal Story,General
CONTENT_0A17DCAF,YouTube,2026-06-11 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Carousel,Visual Hook,0.0,Afternoon (12-4 PM),4132,337,81,177,374,25373,25456,0.26,2,#Loneliness #struggle,Save for later,Educational / Tips,Professionals
CONTENT_0E4E13F9,YouTube,2026-05-18 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Short Video,Visual Hook,53.7,Morning (8-11 AM),53155,3827,426,4335,3573,7159,8127,0.49,6,#SocialAnxiety #struggle,Link in bio,Long-form vulnerable,Students
CONTENT_B268DCAA,YouTube,2026-04-25 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Short Video,Text Hook,48.8,Morning (8-11 AM),38264,4747,641,1265,1209,13204,13579,0.45,5,#SocialAnxiety #struggle,Share this,Emotion + Personal Story,General
CONTENT_002B0CCA,TikTok,2026-05-05 23:41:46,Relationships,The truth about relationships,Let's talk about relationships. #growth #mentalhealth,Organic,Carousel,Audio Hook,0.0,Morning (8-11 AM),151,8,0,5,5,23488,23489,0.25,7,#Relationships #struggle,Save for later,Question to Audience,Millennials
CONTENT_4883BCB0,TikTok,2026-06-20 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Carousel,Audio Hook,0.0,Evening (5-8 PM),4257,274,73,214,107,32153,32214,0.22,3,#Loneliness #struggle,Link in bio,Emotion + Personal Story,Professionals
CONTENT_C79B75F3,TikTok,2026-07-25 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Long Video,Audio Hook,570.1,Evening (5-8 PM),18110,2515,217,2397,1567,49293,50349,0.44,8,#Loneliness #struggle,Share this,Question to Audience,Gen Z
CONTENT_F3C34361,Instagram,2026-07-01 23:41:46,Dating,The truth about dating,Let's talk about dating. #growth #mentalhealth,Organic,Carousel,Question Hook,0.0,Afternoon (12-4 PM),12355,1016,150,580,503,3921,4207,0.36,8,#Dating #struggle,Save for later,Short & Punchy,Gen Z
CONTENT_523B4E80,Instagram,2026-07-11 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Carousel,Visual Hook,0.0,Afternoon (12-4 PM),136240,8648,1694,4416,8129,1260,3024,0.4,2,#SocialAnxiety #struggle,Link in bio,Emotion + Personal Story,Millennials
CONTENT_E1961E26,TikTok,2026-03-29 23:41:46,Productivity,The truth about productivity,Let's talk about productivity. #growth #mentalhealth,Organic,Short Video,Visual Hook,37.3,Night (9 PM-12 AM),19117,1208,171,820,48,19922,20125,0.54,5,#Productivity #struggle,None,Educational / Tips,Professionals
CONTENT_12A9DA0D,Instagram,2026-03-10 23:41:46,Productivity,The truth about productivity,Let's talk about productivity. #growth #mentalhealth,Organic,Short Video,Audio Hook,23.6,Morning (8-11 AM),748,50,11,40,27,31276,31285,0.37,4,#Productivity #struggle,Share this,Question to Audience,Students
CONTENT_9A2875D0,TikTok,2026-07-01 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Short Video,Audio Hook,48.2,Night (9 PM-12 AM),17914,2589,208,1572,841,29016,29275,0.53,6,#Overthinking #struggle,None,Short & Punchy,Professionals
CONTENT_29B6D8A2,YouTube,2026-05-04 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Single Image,Visual Hook,0.0,Morning (8-11 AM),20152,1818,107,1100,1655,15690,16111,0.23,3,#Loneliness #struggle,None,Short & Punchy,Students
CONTENT_CF047315,Instagram,2026-07-01 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Short Video,Audio Hook,20.4,Morning (8-11 AM),22467,1248,381,1421,711,1666,2141,0.39,6,#Loneliness #struggle,None,Short & Punchy,Students
CONTENT_82037499,TikTok,2026-04-08 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Single Image,Question Hook,0.0,Morning (8-11 AM),7020,490,67,449,166,8803,8886,0.28,4,#Loneliness #struggle,Follow for more,Short & Punchy,Professionals
CONTENT_A1CEFB70,TikTok,2026-07-14 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Short Video,Story Hook,34.6,Evening (5-8 PM),4226,543,57,68,115,31279,31313,0.71,5,#Overthinking #struggle,Link in bio,Emotion + Personal Story,Students
CONTENT_92B197BB,TikTok,2026-04-20 23:41:46,Career Pressure,The truth about career pressure,Let's talk about career pressure. #growth #mentalhealth,Organic,Long Video,Question Hook,548.8,Afternoon (12-4 PM),2940,389,50,124,143,22507,22569,0.31,4,#CareerPressure #struggle,Save for later,Educational / Tips,General
CONTENT_FBDB4E97,YouTube,2026-06-18 23:41:46,Financial Stress,The truth about financial stress,Let's talk about financial stress. #growth #mentalhealth,Organic,Short Video,Visual Hook,35.0,Morning (8-11 AM),68735,7156,434,1442,1736,32770,33254,0.41,2,#FinancialStress #struggle,Share this,Question to Audience,Gen Z
